id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
3008,Vistara,UK-819,Delhi,Afternoon,one,Morning,Mumbai,Business,18.0,4,46060.26
3009,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,7.33,22,5674.22
3010,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Business,6.5,27,43160.71
3011,SpiceJet,SG-251,Mumbai,Night,zero,Night,Chennai,Economy,1.83,1,7791.02
3012,Air_India,AI-669,Mumbai,Morning,one,Afternoon,Bangalore,Economy,26.33,37,4302.8
3013,AirAsia,I5-2462,Chennai,Night,one,Morning,Delhi,Economy,10.33,49,5019.36
3014,Air_India,AI-837,Delhi,Evening,one,Morning,Bangalore,Business,16.42,41,42752.13
3015,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,20,51205.92
3016,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7.0,17,52950.66
3017,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,Business,9.5,30,51864.27
3018,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,15.25,14,46697.57
3019,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,11,8219.77
3020,Vistara,UK-878,Hyderabad,Afternoon,zero,Afternoon,Mumbai,Economy,1.58,45,2501.81
3021,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,27.08,23,5327.73
3022,Indigo,6E-927,Chennai,Afternoon,one,Night,Bangalore,Economy,8.75,20,3451.18
3023,AirAsia,I5-1561,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.17,24,6016.01
3024,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.0,11,8369.01
3025,Vistara,UK-773,Mumbai,Evening,one,Afternoon,Delhi,Economy,19.25,48,5128.29
3026,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,27.17,40,5691.47
3027,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Business,5.5,14,42701.38
3028,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,15,8272.72
3029,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.67,28,5884.03
3030,Indigo,6E-6137,Chennai,Morning,one,Evening,Delhi,Economy,7.75,16,5688.5
3031,SpiceJet,SG-254,Kolkata,Evening,zero,Night,Delhi,Economy,2.58,46,4033.98
3032,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,43,5779.48
3033,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Bangalore,Business,9.25,39,58525.38
3034,Air_India,AI-676,Kolkata,Morning,one,Early_Morning,Chennai,Economy,21.67,25,5632.53
3035,Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,Business,10.42,46,57907.87
3036,Air_India,AI-430,Chennai,Morning,one,Morning,Hyderabad,Economy,24.58,37,4268.24
3037,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,26,6388.21
3038,Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5.17,47,4830.63
3039,Vistara,UK-808,Bangalore,Early_Morning,one,Morning,Chennai,Economy,25.92,3,12086.0
3040,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.92,27,52641.13
3041,Vistara,UK-819,Delhi,Afternoon,one,Morning,Hyderabad,Economy,18.83,34,5047.11
3042,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,11.75,6,13157.57
3043,Indigo,6E-2336,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,9.75,24,3858.46
3044,GO_FIRST,G8-790,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,19,3891.96
3045,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,10.25,26,6033.1
3046,SpiceJet,SG-5093,Bangalore,Evening,zero,Evening,Hyderabad,Economy,1.08,7,4116.42
3047,Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Business,10.33,23,56703.91
3048,Vistara,UK-875,Mumbai,Evening,one,Morning,Bangalore,Economy,13.5,7,10880.45
3049,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Business,25.42,7,52123.14
3050,Indigo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,8.58,49,2155.14
3051,Air_India,AI-883,Delhi,Night,one,Morning,Mumbai,Business,10.33,38,42679.86
3052,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Chennai,Business,21.08,2,56655.6
3053,Vistara,UK-659,Hyderabad,Morning,one,Morning,Mumbai,Economy,24.5,38,9776.97
3054,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Business,14.25,33,50476.41
3055,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Business,15.0,5,54109.51
3056,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,11.83,24,8072.25
3057,GO_FIRST,G8-390,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,6,8513.72
3058,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Business,8.75,25,58031.65
3059,AirAsia,I5-736,Bangalore,Late_Night,one,Early_Morning,Mumbai,Economy,5.83,46,5506.57
3060,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,33,4361.62
3061,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Business,19.17,6,56291.15
3062,Air_India,AI-526,Kolkata,Evening,one,Afternoon,Delhi,Economy,17.33,45,4642.47
3063,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,36,2845.73
3064,Air_India,AI-9518,Hyderabad,Night,one,Morning,Delhi,Economy,12.17,6,14611.14
3065,Indigo,6E-139,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,24,5924.0
3066,Vistara,UK-954,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,35,25409.94
3067,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,29,5214.18
3068,AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.58,28,5960.1
3069,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.58,42,5663.73
3070,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.67,18,8081.07
3071,Indigo,6E-2147,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,5,6277.81
3072,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Business,9.17,9,52344.19
3073,Indigo,6E-6326,Chennai,Afternoon,zero,Afternoon,Kolkata,Economy,2.42,5,6351.34
3074,Vistara,UK-902,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.33,38,2616.62
3075,Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,19,5545.87
3076,Vistara,UK-826,Chennai,Afternoon,one,Night,Hyderabad,Business,8.42,42,49507.07
3077,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,15,9460.76
3078,Indigo,6E-6006,Chennai,Afternoon,one,Night,Delhi,Economy,8.0,22,5106.03
3079,AirAsia,I5-517,Hyderabad,Morning,one,Late_Night,Delhi,Economy,15.33,24,6066.97
3080,AirAsia,I5-2473,Kolkata,Morning,one,Late_Night,Mumbai,Economy,14.92,39,6284.56
3081,Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Business,15.42,46,54024.73
3082,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Economy,13.08,7,11510.4
3083,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,33.17,14,12702.5
3084,Air_India,AI-9501,Bangalore,Early_Morning,two_or_more,Early_Morning,Chennai,Economy,24.08,19,6874.33
3085,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.0,4,14421.5125
3086,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.42,5,12039.86
3087,Indigo,6E-807,Bangalore,Morning,one,Evening,Delhi,Economy,7.75,9,10041.72
3088,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,22,4800.9
3089,Air_India,AI-9893,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.58,46,3763.34
3090,Air_India,AI-9891,Hyderabad,Evening,two_or_more,Afternoon,Mumbai,Economy,18.67,41,5865.85
3091,AirAsia,I5-588,Kolkata,Afternoon,one,Night,Delhi,Economy,8.75,35,5932.22
3092,GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,13,7048.22
3093,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.25,35,4669.25
3094,Vistara,UK-802,Bangalore,Evening,one,Morning,Chennai,Economy,15.08,20,4876.56
3095,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,11.42,26,4605.52
3096,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Economy,19.92,38,5695.19
3097,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,16,6754.27
3098,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Business,10.83,38,50497.95
3099,GO_FIRST,G8-287,Mumbai,Morning,one,Night,Delhi,Economy,9.67,34,5058.19
3100,Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,13,6156.71
3101,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Business,5.42,10,43216.09
3102,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Night,Delhi,Business,7.42,39,29084.91
3103,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,36,6609.46
3104,Indigo,6E-6491,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.58,11,9264.6
3105,Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.5,12,6872.42
3106,Vistara,UK-801,Delhi,Morning,two_or_more,Evening,Chennai,Economy,34.83,3,14022.32
3107,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Business,6.5,3,36467.49
3108,Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Business,28.0,29,33108.57
3109,Vistara,UK-802,Bangalore,Evening,one,Morning,Mumbai,Economy,14.92,20,4875.57
3110,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Business,10.42,5,45156.51
3111,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Business,17.0,15,32481.46
3112,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,13.33,35,6094.48
3113,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,23.67,42,5084.8
3114,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Mumbai,Economy,10.0,43,4583.84
3115,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Business,25.17,26,50191.6
3116,SpiceJet,SG-387,Kolkata,Night,zero,Night,Chennai,Economy,2.25,44,3548.25
3117,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Chennai,Economy,12.75,3,14974.03
3118,Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.0,20,4737.52
3119,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.42,15,8100.63
3120,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.0,46,56719.94
3121,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.0,20,51862.42
3122,Air_India,AI-541,Hyderabad,Evening,one,Night,Bangalore,Business,7.67,47,48843.52
3123,Indigo,6E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,4.92,32,2843.87
3124,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Business,23.17,22,45880.38
3125,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,39,25518.06
3126,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,33,5345.41
3127,Indigo,6E-6066,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,6.58,11,7009.73
3128,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,15.08,16,46409.84
3129,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,21.67,12,49208.93
3130,AirAsia,I5-1561,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,46,2202.72
3131,Vistara,UK-812,Bangalore,Morning,one,Night,Chennai,Economy,10.5,21,4986.4
3132,Air_India,AI-840,Hyderabad,Night,one,Late_Night,Bangalore,Economy,27.33,3,12605.3
3133,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,12.83,49,4140.65
3134,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,39,2417.84
3135,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,10.17,25,4614.16
3136,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.0,38,51993.99
3137,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,Business,16.25,19,52957.03
3138,SpiceJet,SG-488,Mumbai,Morning,one,Morning,Bangalore,Economy,21.42,4,8140.61
3139,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,26,4547.77
3140,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Business,8.75,49,46041.39
3141,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,49,4609.41
3142,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,12.58,23,50271.0
3143,Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,Business,22.17,40,45965.48
3144,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,19.42,20,5302.92
3145,Indigo,6E-5332,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,9.92,3,14720.23
3146,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,13.58,17,46978.79
3147,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,32,5363.85
3148,Air_India,AI-9893,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.67,38,6058.63
3149,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,34,5756.12
3150,Indigo,6E-668,Hyderabad,Evening,zero,Evening,Chennai,Economy,1.25,42,1808.4
3151,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Business,12.0,13,47619.88
3152,Indigo,6E-6324,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.58,11,6452.33
3153,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,8.67,9,14048.32
3154,Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Business,11.42,42,53304.85
3155,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,10.17,43,4987.34
3156,Air_India,AI-607,Mumbai,Evening,one,Evening,Kolkata,Economy,24.83,40,4494.44
3157,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,40,4769.74
3158,Indigo,6E-6749,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,32,4792.36
3159,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Economy,13.67,18,5770.77
3160,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,22.75,11,10265.46
3161,GO_FIRST,G8-2508,Mumbai,Night,one,Morning,Hyderabad,Economy,9.92,49,4314.93
3162,Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,26,42600.95
3163,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,13.33,21,45039.26
3164,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Economy,12.75,36,6007.1
3165,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Economy,14.67,2,12534.02
3166,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,39,5712.81
3167,Indigo,6E-5396,Mumbai,Morning,one,Afternoon,Chennai,Economy,6.17,44,1930.03
3168,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Business,10.75,30,52922.51
3169,Indigo,6E-989,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,14.17,34,4606.91
3170,GO_FIRST,G8-390,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.0,44,5680.28
3171,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,5.67,44,3968.51
3172,Air_India,AI-539,Chennai,Evening,one,Morning,Hyderabad,Economy,17.5,9,14475.6425
3173,Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Economy,22.42,11,10629.07
3174,Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,Economy,5.17,32,5491.29
3175,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,7.67,33,5710.16
3176,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,Economy,12.42,41,4887.17
3177,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,29,5595.01
3178,AirAsia,I5-991,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,15.17,23,6023.02
3179,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Economy,13.58,16,6876.79
3180,SpiceJet,SG-387,Kolkata,Night,one,Night,Mumbai,Economy,26.17,2,12145.22
3181,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Business,15.25,23,52821.71
3182,Air_India,AI-610,Bangalore,Evening,one,Evening,Chennai,Business,21.08,26,56642.05
3183,Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,Economy,25.0,2,14771.6
3184,Air_India,AI-538,Chennai,Night,zero,Night,Delhi,Economy,2.83,41,2769.77
3185,Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,6.33,19,4118.43
3186,Air_India,AI-9517,Bangalore,Evening,one,Evening,Delhi,Economy,23.67,26,6509.86
3187,AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.42,17,4694.81
3188,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,14.83,40,6577.83
3189,Indigo,6E-6016,Chennai,Evening,zero,Night,Kolkata,Economy,2.17,31,4041.59
3190,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Economy,6.0,42,5784.74
3191,Air_India,AI-766,Chennai,Morning,one,Late_Night,Bangalore,Business,17.58,24,60024.12
3192,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Business,20.17,39,56760.03
3193,Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,Business,24.83,21,48085.51
3194,Vistara,UK-708,Kolkata,Night,one,Morning,Hyderabad,Business,13.25,24,52237.92
3195,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Business,18.92,47,56289.46
3196,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Economy,15.17,42,4213.91
3197,GO_FIRST,G8-461,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,26,5195.73
3198,Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,Business,11.42,36,53252.28
3199,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Business,16.0,21,56936.84
3200,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.42,8,49367.68
3201,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,13,8961.59
3202,Air_India,AI-9517,Bangalore,Evening,one,Evening,Chennai,Economy,24.83,17,7527.36
3203,AirAsia,I5-767,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,3,13223.04
3204,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,8.58,8,11331.56
3205,Vistara,UK-834,Chennai,Evening,zero,Evening,Delhi,Business,2.75,18,27688.26
3206,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Economy,13.67,25,5352.05
3207,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.0,38,52582.01
3208,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,8.25,48,4459.14
3209,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Business,12.83,7,58576.2
3210,GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,30,5480.05
3211,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,13.42,19,5339.07
3212,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Kolkata,Economy,9.5,34,5829.76
3213,Indigo,6E-913,Hyderabad,Morning,one,Night,Delhi,Economy,8.83,35,4162.46
3214,Indigo,6E-856,Kolkata,Evening,one,Late_Night,Delhi,Economy,5.67,29,5259.53
3215,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Business,10.08,36,48350.24
3216,Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,28,4642.93
3217,Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Business,1.92,29,22833.88
3218,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.83,39,6107.18
3219,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.5,21,6296.08
3220,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,2,27664.23
3221,Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,Business,18.25,11,49051.14
3222,Indigo,6E-605,Chennai,Afternoon,one,Evening,Hyderabad,Economy,4.75,28,4551.26
3223,Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,Business,11.92,15,47268.99
3224,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Kolkata,Economy,16.92,27,5269.08
3225,Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.08,38,4689.74
3226,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,7.83,21,48948.81
3227,GO_FIRST,G8-294,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,12.33,48,5908.78
3228,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,31,4376.69
3229,Vistara,UK-864,Bangalore,Evening,one,Evening,Chennai,Economy,24.92,31,4424.84
3230,Vistara,UK-776,Kolkata,Evening,one,Night,Hyderabad,Economy,27.33,42,5355.17
3231,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.33,30,6724.38
3232,Air_India,AI-526,Kolkata,Evening,one,Night,Chennai,Economy,27.58,49,4324.44
3233,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Economy,7.42,17,5950.2
3234,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.08,41,6023.32
3235,Vistara,UK-822,Chennai,Morning,one,Night,Kolkata,Economy,13.0,7,11551.55
3236,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.5,46,2568.03
3237,Indigo,6E-5217,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.33,9,4318.11
3238,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,13.08,18,5756.05
3239,Indigo,6E-827,Hyderabad,Morning,zero,Afternoon,Bangalore,Economy,1.17,46,1977.26
3240,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,29,5706.36
3241,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,34,3635.14
3242,Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,18.75,29,5012.19
3243,Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.67,25,4899.95
3244,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,17.08,18,56153.46
3245,Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Business,26.25,47,54397.08
3246,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Business,18.5,15,52248.9
3247,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Kolkata,Business,16.17,6,56192.38
3248,Indigo,6E-515,Chennai,Morning,one,Evening,Kolkata,Economy,6.75,24,7457.61
3249,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,16.92,14,10014.93
3250,Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,Economy,24.75,14,11143.005
3251,Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Business,11.17,44,48785.83
3252,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.5,39,5118.07
3253,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Business,10.42,7,47362.47
3254,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.25,44,3072.69
3255,Indigo,6E-438,Hyderabad,Evening,zero,Night,Chennai,Economy,1.25,10,4473.63
3256,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,12,6021.24
3257,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Business,10.58,5,59126.62
3258,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Bangalore,Business,17.33,35,51273.0
3259,Air_India,AI-763,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,30,6091.98
3260,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,12.0,16,6293.51
3261,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Business,2.17,31,27043.2
3262,Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Economy,2.17,32,2496.6
3263,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.75,28,6321.59
3264,Air_India,AI-508,Hyderabad,Afternoon,one,Night,Delhi,Economy,7.5,3,13645.94
3265,AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,11.58,34,5967.78
3266,AirAsia,I5-2991,Kolkata,Night,one,Morning,Delhi,Economy,11.33,26,6264.1
3267,AirAsia,I5-410,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.58,23,5569.28
3268,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,11.08,15,7899.79
3269,Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,35,2662.78
3270,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,11,7597.07
3271,SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,18,2557.59
3272,Vistara,UK-875,Mumbai,Evening,two_or_more,Evening,Chennai,Economy,21.0,4,15288.39
3273,Air_India,AI-671,Mumbai,Morning,zero,Morning,Chennai,Economy,1.92,6,6092.03
